Mark.Center_Seminary.Rd,Janneys.Ln_Seminary.Rd,Janneys.Ln_King.St.Metro,Braddock.Metro_Russell.Rd,Glebe.Rd_Russell.Rd,Glebe.Rd_Pentagon.Metro,Braddock.Metro_Cameron.Mills.Dr,Cameron.Mills.Dr_Parkfairfax,Parkfairfax_Pentagon.Metro,Van.Dorn.Metro_Whiting.St,Duke.St_Whiting.St,Duke.St_King.St.Metro,King.St.Metro_Old.Town.Circulator,Braddock.Metro_Old.Town.Circulator,King.St.Metro_NVCC,Landmark_Van.Dorn.Metro,Eisenhower_Van.Dorn.Metro,Eisenhower_King.St.Metro,Commonwealth.Ave_King.St.Metro,Commonwealth.Ave_Mt.Vernon.Ave,Mt.Vernon.Ave_Potomac.Yard.Ctr,Lee.Center_Potomac.Yard.Ctr,Van.Dorn.Metro_Yoakum.Pkwy,Beauregard.St_Yoakum.Pkwy,Beauregard.St_Pentagon.Metro,Mark.Center_Menokin.Dr,Menokin.Dr_Shirlington,Glebe.Rd_Shirlington,Glebe.Rd_Potomac.Yd.Ctr,Mark.Center_Park.Place,Park.Place_Shirlington,Temperature,Bus.Size,Y
0,0,0,0,0,0,0,0,0,1,1,1,4,4,3,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,-1,294.512
0,0,0,0,0,0,0,0,0,3,3,3,4,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,141.664
0,0,0,0,0,0,0,0,0,1,1,1,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,204.6
0,0,0,0,0,0,0,0,0,4,4,4,7,7,3,2,2,2,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,394.7
0,0,0,0,0,0,0,0,0,3,3,3,4,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,177.08
0,0,0,0,0,0,0,0,0,3,3,3,8,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,169.624
0,0,0,0,0,0,0,0,0,2,2,2,9,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,261.6
0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,6,6,6,1,1,1,1,0,0,1,1,422.9
0,0,0,0,0,0,0,0,0,6,6,6,7,7,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,234.864
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,1,-1,149.12
0,0,0,0,0,0,0,0,0,2,2,2,9,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,243.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,1,1,412.8
6,6,6,0,0,0,0,0,0,1,1,1,5,5,4,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,-1,249.776
0,0,0,0,0,0,0,0,0,3,3,3,6,6,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,178.944
1,1,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,2,2,2,1,1,1,1,0,0,1,1,206.1
0,0,0,0,0,0,0,0,0,1,1,1,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,175.216
0,0,0,0,0,0,0,0,0,2,2,2,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,167.76
0,0,0,0,0,0,0,0,0,1,1,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,72.7
0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,2,2,2,1,5,5,5,1,1,1,1,0,0,1,-1,361.616
0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,156.576
0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,101.4
0,0,0,0,0,0,0,0,0,1,1,1,4,4,3,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,-1,158.44
1,1,1,0,0,0,0,0,0,1,1,1,5,5,4,0,0,0,2,2,2,1,6,6,6,1,1,1,1,0,0,1,-1,249.776
0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,6,6,6,1,1,1,1,0,0,1,1,403.5
0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,2,2,2,1,7,7,7,1,1,1,1,0,0,1,-1,406.352
0,0,0,0,0,0,2,2,2,2,2,2,10,10,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,288.92
0,0,0,0,0,0,0,0,0,2,2,2,4,4,2,0,0,0,0,0,0,0,6,6,6,1,1,1,1,0,0,1,1,381
0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,1,-1,337.384
0,0,0,0,0,0,0,0,0,1,1,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,119.296
0,0,0,0,0,0,0,0,0,4,4,4,6,6,2,0,0,0,0,0,0,0,6,6,6,1,1,1,1,0,0,1,1,415.7
0,0,0,0,0,0,0,0,0,2,2,2,5,5,3,0,0,0,2,2,2,2,0,0,0,7,7,7,7,0,0,1,-1,400.76
0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,5,5,5,0,0,1,1,1,1,1,-1,309.424
0,0,0,0,0,0,0,0,0,1,1,1,3,3,2,0,0,0,0,0,0,0,4,4,4,1,1,1,1,0,0,1,1,344.5
0,0,0,0,0,0,0,0,0,2,2,2,9,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,307.56
0,0,0,0,0,0,0,0,0,6,6,6,7,7,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,236.728
0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,5,5,5,1,1,1,1,0,0,1,1,385.1
0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,162.168
0,0,0,0,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,274.008
0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,4,4,4,1,1,1,1,0,0,-1,1,355
2,2,2,0,0,0,0,0,0,1,1,1,3,3,2,0,0,0,0,0,0,0,5,5,5,0,0,1,1,1,1,-1,-1,419.4
6,6,6,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,177.08
0,0,0,0,0,0,0,0,0,2,2,2,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,242.7
0,0,0,0,0,0,0,0,0,1,1,1,6,6,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,184.536
0,0,0,0,0,0,0,0,0,2,2,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,111.84
0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,6,6,6,1,1,1,1,0,0,1,1,414.7
0,0,0,0,0,0,0,0,0,6,6,6,10,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,328.064
0,0,0,0,0,0,0,0,0,3,3,3,8,8,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,227.408
0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,1,1,356.3
0,0,0,4,4,4,0,0,0,2,2,2,4,4,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,246.048
0,0,0,0,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,266.552
0,0,0,0,0,0,0,0,0,2,2,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,162
0,0,0,2,2,2,0,0,0,5,5,5,9,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,264.688
0,0,0,1,1,1,0,0,0,1,1,1,8,8,7,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,1,-1,378.392
0,0,0,1,1,1,0,0,0,2,2,2,3,3,1,2,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,191.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,1,-1,262.824
0,0,0,2,2,2,0,0,0,2,2,2,8,8,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,285.192
0,0,0,0,0,0,0,0,0,3,3,3,5,5,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,219.4
0,0,0,0,0,0,0,0,0,1,1,1,6,6,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,188.264
0,0,0,0,0,0,0,0,0,3,3,3,5,5,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,201.312
0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,-1,1,154.2
1,1,1,0,0,0,0,0,0,1,1,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,-1,365.344
0,0,0,0,0,0,0,0,0,4,4,4,10,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,305.696
0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,141.1
0,0,0,0,0,0,0,0,0,3,3,3,10,10,7,2,2,2,0,0,0,0,0,0,0,0,0,3,3,3,3,1,-1,320.608
0,0,0,2,2,2,0,0,0,5,5,5,9,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,249.776
0,0,0,0,0,0,0,0,0,4,4,4,6,6,2,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,423.3
0,0,0,0,0,0,0,0,0,5,5,5,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,259.096
0,0,0,4,4,4,0,0,0,3,3,3,6,6,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,234.864
0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,0,0,6,6,6,1,1,1,1,0,0,1,1,485.8
0,0,0,0,0,0,0,0,0,2,2,2,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,212.496
0,0,0,0,0,0,0,0,0,1,1,1,6,6,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,152.848
0,0,0,0,0,0,0,0,0,1,1,1,3,3,2,0,0,0,0,0,0,0,5,5,5,1,1,1,1,0,0,1,1,328.7
0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,89.472
0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,2,2,0,0,0,0,5,5,5,0,0,0,0,0,0,1,-1,253.504
0,0,0,0,0,0,0,0,0,1,1,1,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,190.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,1,-1,307.56
0,0,0,0,0,0,0,0,0,2,2,2,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,231.136
0,0,0,0,0,0,0,0,0,5,5,5,8,8,3,2,2,2,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,394.9
0,0,0,0,0,0,0,0,0,1,1,1,4,4,3,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,1,-1,309.424
0,0,0,0,0,0,0,0,0,5,5,5,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,190.128
0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,224.4
0,0,0,0,0,0,0,0,0,6,6,6,10,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,251.64
0,0,0,0,0,0,0,0,0,2,2,2,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,269.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,1,-1,156.576
9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,231.136
0,0,0,0,0,0,0,0,0,7,7,7,9,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,231.136
0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,6,6,6,1,1,1,1,0,0,1,1,368.8
0,0,0,0,0,0,0,0,0,1,1,1,4,4,3,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,1,-1,290.784
0,0,0,0,0,0,0,0,0,5,5,5,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,272.3
0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,1,-1,313.152
0,0,0,0,0,0,0,0,0,2,2,2,4,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,250.2
0,0,0,0,0,0,0,0,0,1,1,1,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,214.36
0,0,0,0,0,0,0,0,0,2,2,2,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,258.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,-1,-1,225.544
0,0,0,0,0,0,0,0,0,4,4,4,7,7,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,-1,1,339.2
0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,2,2,2,1,1,1,1,1,1,1,1,0,0,-1,-1,195.72
0,0,0,0,0,0,0,0,0,1,1,1,3,3,2,0,0,0,0,0,0,0,2,2,2,1,1,1,1,0,0,-1,1,268.9
0,0,0,0,0,0,0,0,0,4,4,4,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,253.504
0,0,0,0,0,0,0,0,0,2,2,2,4,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,150.984
0,0,0,2,2,2,0,0,0,4,4,4,7,7,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,199.448
0,0,0,2,2,2,0,0,0,4,4,4,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,309.424
0,0,0,0,0,0,0,0,0,3,3,3,8,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,294.512
0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,2,2,0,0,0,0,7,7,7,0,0,0,0,0,0,-1,-1,342.976
0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,10,10,10,1,1,1,1,0,0,1,-1,467.864
0,0,0,0,0,0,0,0,0,1,1,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,292.648
0,0,0,0,0,0,0,0,0,2,2,2,7,7,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,311.288
0,0,0,0,0,0,1,1,1,1,1,1,4,4,3,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,-1,-1,520.056
0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,0,0,0,0,5,5,5,0,0,0,0,0,0,-1,-1,380.256
0,0,0,0,0,0,2,2,2,2,2,2,7,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,315.016
0,0,0,0,0,0,0,0,0,6,6,6,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,395.168
0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,-1,-1,346.704
0,0,0,0,0,0,7,7,7,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,382.12
0,0,0,0,0,0,7,7,7,6,6,6,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,387.712
0,0,0,0,0,0,7,7,7,5,5,5,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,400.76
0,0,0,0,0,0,0,0,0,1,1,1,4,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,318.744
0,0,0,2,2,2,0,0,0,4,4,4,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,363.48
0,0,0,0,0,0,0,0,0,1,1,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,126.752
0,0,0,0,0,0,0,0,0,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,290.784
0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,-1,-1,255.368
0,0,0,0,0,0,0,0,0,4,4,4,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,208.768
0,0,0,0,0,0,2,2,2,2,2,2,4,4,2,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,-1,-1,190.128
0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,-1,-1,221.816
9,9,9,2,2,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,294.512
0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,212.496
0,0,0,0,0,0,0,0,0,3,3,3,6,6,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,249.776
0,0,0,0,0,0,0,0,0,6,6,6,7,7,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,324.336
0,0,0,0,0,0,0,0,0,3,3,3,6,6,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,221.816
0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,-1,-1,305.696
0,0,0,0,0,0,0,0,0,1,1,1,4,4,3,0,0,0,2,2,2,1,0,0,0,2,2,2,2,0,0,-1,-1,262.824
0,0,0,0,0,0,0,0,0,3,3,3,6,6,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,251.64
0,0,0,2,2,2,0,0,0,4,4,4,6,6,2,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,-1,-1,376.528
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,-1,175.216
0,0,0,0,0,0,2,2,2,2,2,2,11,11,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,277.736
0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,124.888
0,0,0,1,1,1,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,78.288
0,0,0,2,2,2,0,0,0,3,3,3,7,7,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,-1,272.144
0,0,0,0,0,0,0,0,0,3,3,3,7,7,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,164.032
0,0,0,0,0,0,0,0,0,1,1,1,6,6,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,-1,171.488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,-1,20.504
0,0,0,0,0,0,0,0,0,1,1,1,3,3,2,0,0,0,0,0,0,0,5,5,5,0,0,1,1,1,1,-1,-1,430.584
0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,147.256
0,0,0,0,0,0,0,0,0,4,4,4,8,8,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,283.328
6,6,6,0,0,0,0,0,0,3,3,3,4,4,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,-1,285.192
0,0,0,0,0,0,0,0,0,2,2,2,3,3,1,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,1,-1,279.6
0,0,0,1,1,1,0,0,0,5,5,5,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,231.136
0,0,0,0,0,0,0,0,0,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,115.568
0,0,0,0,0,0,0,0,0,1,1,1,7,7,6,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,1,-1,316.88
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,1,-1,212.496
0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,152.848
0,0,0,0,0,0,0,0,0,4,4,4,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,184.536
0,0,0,0,0,0,0,0,0,4,4,4,6,6,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,-1,-1,281.464
0,0,0,0,0,0,0,0,0,2,2,2,4,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,145.392
0,0,0,0,0,0,0,0,0,1,1,1,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,238.592
0,0,0,1,1,1,0,0,0,3,3,3,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,186.4
9,9,9,0,0,0,0,0,0,2,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,201.312
0,0,0,0,0,0,0,0,0,4,4,4,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,180.808
0,0,0,0,0,0,0,0,0,5,5,5,9,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,227.408
0,0,0,0,0,0,0,0,0,4,4,4,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,149.12
9,9,9,1,1,1,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,210.632
0,0,0,2,2,2,0,0,0,4,4,4,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,175.216
0,0,0,0,0,0,0,0,0,1,1,1,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,165.896
0,0,0,0,0,0,0,0,0,3,3,3,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,149.12
0,0,0,2,2,2,0,0,0,1,1,1,8,8,7,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,-1,266.552
0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,83.88
0,0,0,0,0,0,0,0,0,4,4,4,8,8,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,238.592
6,6,6,0,0,0,0,0,0,1,1,1,6,6,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,-1,227.408
0,0,0,0,0,0,0,0,0,6,6,6,8,8,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,246.048
0,0,0,3,3,3,0,0,0,1,1,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,201.312
0,0,0,0,0,0,0,0,0,4,4,4,9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,260.96
0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,2,2,0,0,0,0,3,3,3,0,0,0,0,0,0,-1,-1,219.952
0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,1,-1,98.792
9,9,9,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,246.048
13,13,13,0,0,0,0,0,0,2,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,145.392
0,0,0,0,0,0,0,0,0,1,1,1,5,5,4,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,-1,-1,320.608
9,9,9,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,223.68
0,0,0,3,3,3,0,0,0,2,2,2,10,10,8,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,-1,234.864
0,0,0,0,0,0,0,0,0,2,2,2,3,3,1,2,2,2,4,4,4,2,1,1,1,0,0,2,2,2,2,1,-1,242.32
0,0,0,0,0,0,2,2,2,5,5,5,6,6,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,290.784
0,0,0,0,0,0,0,0,0,1,1,1,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,173.352
9,9,9,0,0,0,0,0,0,1,1,1,2,2,1,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,1,-1,300.104
1,1,1,0,0,0,0,0,0,1,1,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,-1,85.744
6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,-1,279.6
0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,61.512
13,13,13,0,0,0,0,0,0,2,2,2,7,7,5,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,-1,342.976
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0,0,0,0,0,0,0,0,0,1,-1,55.92
0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,87.608
9,9,9,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,182.672
0,0,0,0,0,0,0,0,0,2,2,2,6,6,4,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,-1,233
